"Date","Source","Site ID","POC","Daily Max 1-hour NO2 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"05/15/2024","AQS","060374009","1","8.7","ppb","8","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"05/16/2024","AQS","060374009","1","15.2","ppb","14","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"05/17/2024","AQS","060374009","1","12.4","ppb","11","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"05/18/2024","AQS","060374009","1","8.5","ppb","8","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"05/19/2024","AQS","060374009","1","6.3","ppb","6","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"05/20/2024","AQS","060374009","1","9.6","ppb","8","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"05/21/2024","AQS","060374009","1","21.8","ppb","20","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"05/22/2024","AQS","060374009","1","10.3","ppb","9","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"05/23/2024","AQS","060374009","1","7.2","ppb","7","Signal Hill (LBSH)","18","75.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"05/24/2024","AQS","060374009","1","10.6","ppb","9","Signal Hill (LBSH)","22","92.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"05/25/2024","AQS","060374009","1","7.6","ppb","7","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"05/26/2024","AQS","060374009","1","7.7","ppb","7","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"05/27/2024","AQS","060374009","1","8.6","ppb","8","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"05/28/2024","AQS","060374009","1","8.9","ppb","8","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"05/29/2024","AQS","060374009","1","15","ppb","14","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"05/30/2024","AQS","060374009","1","15.2","ppb","14","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"05/31/2024","AQS","060374009","1","6.4","ppb","6","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"06/01/2024","AQS","060374009","1","4.8","ppb","4","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"06/02/2024","AQS","060374009","1","17.7","ppb","16","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"06/03/2024","AQS","060374009","1","9.8","ppb","8","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"06/04/2024","AQS","060374009","1","14.3","ppb","13","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"06/05/2024","AQS","060374009","1","5.1","ppb","5","Signal Hill (LBSH)","18","75.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"06/08/2024","AQS","060374009","1","5.9","ppb","5","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"06/09/2024","AQS","060374009","1","6.9","ppb","6","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"06/10/2024","AQS","060374009","1","8.3","ppb","8","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"06/11/2024","AQS","060374009","1","8.4","ppb","8","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"06/12/2024","AQS","060374009","1","11.8","ppb","10","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"06/13/2024","AQS","060374009","1","9","ppb","8","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"06/14/2024","AQS","060374009","1","17.2","ppb","16","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"06/15/2024","AQS","060374009","1","20.2","ppb","19","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"06/16/2024","AQS","060374009","1","8.9","ppb","8","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"06/17/2024","AQS","060374009","1","3.3","ppb","3","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"06/18/2024","AQS","060374009","1","10.8","ppb","9","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"06/19/2024","AQS","060374009","1","5.7","ppb","5","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"06/20/2024","AQS","060374009","1","6.5","ppb","6","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"06/21/2024","AQS","060374009","1","18.5","ppb","17","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"06/22/2024","AQS","060374009","1","12.7","ppb","11","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"06/23/2024","AQS","060374009","1","19","ppb","18","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"06/24/2024","AQS","060374009","1","11.1","ppb","10","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"06/25/2024","AQS","060374009","1","15.1","ppb","14","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"06/26/2024","AQS","060374009","1","12.8","ppb","11","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"06/27/2024","AQS","060374009","1","8.7","ppb","8","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"06/28/2024","AQS","060374009","1","8.9","ppb","8","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"06/29/2024","AQS","060374009","1","9.4","ppb","8","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"06/30/2024","AQS","060374009","1","16.5","ppb","15","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"07/01/2024","AQS","060374009","1","8.7","ppb","8","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"07/02/2024","AQS","060374009","1","9.7","ppb","8","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"07/03/2024","AQS","060374009","1","16.5","ppb","15","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"07/04/2024","AQS","060374009","1","12.4","ppb","11","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"07/05/2024","AQS","060374009","1","19.7","ppb","18","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"07/06/2024","AQS","060374009","1","9.9","ppb","8","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"07/07/2024","AQS","060374009","1","14.3","ppb","13","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"07/08/2024","AQS","060374009","1","15.9","ppb","14","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"07/09/2024","AQS","060374009","1","12.8","ppb","11","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"07/10/2024","AQS","060374009","1","16.6","ppb","15","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"07/11/2024","AQS","060374009","1","19.6","ppb","18","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"07/12/2024","AQS","060374009","1","10.7","ppb","9","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"07/13/2024","AQS","060374009","1","15.8","ppb","14","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"07/14/2024","AQS","060374009","1","13.6","ppb","12","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"07/15/2024","AQS","060374009","1","9.5","ppb","8","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"07/16/2024","AQS","060374009","1","11.6","ppb","10","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"07/17/2024","AQS","060374009","1","15.8","ppb","14","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"07/18/2024","AQS","060374009","1","8.8","ppb","8","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"07/19/2024","AQS","060374009","1","17.4","ppb","16","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"07/20/2024","AQS","060374009","1","19.1","ppb","18","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"07/21/2024","AQS","060374009","1","9.6","ppb","8","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"07/22/2024","AQS","060374009","1","20.2","ppb","19","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"07/23/2024","AQS","060374009","1","24.5","ppb","23","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"07/24/2024","AQS","060374009","1","17.7","ppb","16","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"07/25/2024","AQS","060374009","1","19.2","ppb","18","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"07/26/2024","AQS","060374009","1","16","ppb","15","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
"07/27/2024","AQS","060374009","1","9.5","ppb","8","Signal Hill (LBSH)","24","100.0000","42602","Nitrogen dioxide (NO2)","099","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.7937130008725","-118.171019"
